fossil_id,description,object_name,period,taxonomy,url,local_path,augmented
7754,"Fossilised fragment of the phragmocone of the Ordovician orthocone cephalopod, Alumethoceras oneratum. Individual septal walls and the position of the siphuncle are clearly visible. Found at Lanfawr Quarry, Llandrindod Wells.",Cephalopod,Ordovician Period,Alumerthoceras oneratum,https://data.nhm.ac.uk/media/ludlow:G.10286.jpg,..\Data\images_augmented\7754_Ordovician_Period_Cephalopod.jpg,False
7788,Partially fossilised mandible of the youngest of the juvenile Shropshire mammoths. Found at a quarry in Condover during excavation. Dated to approx 14000 yrs bp.,Woolly mammoth,Cenozoic Era,Mammuthus primigenius,https://data.nhm.ac.uk/media/ludlow:G.10724.001a.jpg,..\Data\images_augmented\7788_Cenozoic_Era_Woolly_mammoth.jpg,False
8108,"Fossilised remains of the rounded, segmented thorax and pygidium of the Silurian trilobite Homalonotus sp.",Trilobite,Silurian Period,Homalonotus sp.,https://data.nhm.ac.uk/media/ludlow:G.13728.002.jpg,..\Data\images_augmented\8108_Silurian_Period_Trilobite.jpg,False
7885,"Spine of ancanthodian, Silurian fossil fish.",Fish,Silurian Period,Acanthodia sp.,https://data.nhm.ac.uk/media/ludlow:G.12046.001.jpg,..\Data\images_augmented\7885_Silurian_Period_Fish.jpg,False
8048,"Fine-grained dark-grey sandstone consisting of quartz with some feldspar and fragments of other rocks. Collected from Lawrence Hill, Shropshire.",,Cambrian Period,Quartzite,https://data.nhm.ac.uk/media/ludlow:G.13280b.jpg,..\Data\images_augmented\8048_Cambrian_Period_nan.jpg,False
7758,Fossilised remains of tooth of Devonian bony Coelacanth Crossopterygian fish. Found at West Portished.,Fish,Devonian Period,Crossopterygii,https://data.nhm.ac.uk/media/ludlow:G.10305.002a.jpg,..\Data\images_augmented\7758_Devonian_Period_Fish.jpg,False
8135,"Fossilised assemblage of the Ordovician brachiopod, Dinorthis sp. Preserved as both internal and external moulds of disarticulated valves. Specimen also includes Tentaculites sp. Found by Stace, H.E. at Ticklerton.",Brachiopod,Ordovician Period,Dinorthis sp.,https://data.nhm.ac.uk/media/ludlow:G.13871.jpg,..\Data\images_augmented\8135_Ordovician_Period_Brachiopod.jpg,False
7905,Fossilised shell remains of the Silurian brachiopod Rhynchospirina sp. found on Wenlock Edge.,Brachiopod,Silurian Period,Rhynchospirina sp.,https://data.nhm.ac.uk/media/ludlow:G.12121.004.jpg,..\Data\images_augmented\7905_Silurian_Period_Brachiopod.jpg,False
7763,"Fossilised fish remains of the anterior part of the dorsal disc, labelled as  Pteraspis rostrata, re-identified as Rhinopteraspis crouchi. From Morville Farm. Pridoli Series, Late Silurian",Fish,Silurian Period,Rhinopteraspis crouchi,https://data.nhm.ac.uk/media/ludlow:G.10423.jpg,..\Data\images_augmented\7763_Silurian_Period_Fish.jpg,False
7790,"Fossilised remains of the rhabdsome of the Ordovician graptolite, Dicellopgraptus intortus. The rhabdosome consists of two uniserial reclined stipes. Mounted on card with G.11148.002 and G.11148.003",Graptolite,Ordovician Period,Dicellograptus intortus,https://data.nhm.ac.uk/media/ludlow:G.11148.001.jpg,..\Data\images_augmented\7790_Ordovician_Period_Graptolite.jpg,False
8799,"A coarse grained, quartz rich grit containing mica flakes, and in part cemented by ferruginous material. Also containing numerous brachiopod casts, both internal and external.",Hoar Edge Grit,Ordovician Period,,https://data.nhm.ac.uk/media/ludlow:G.20336b.jpg,..\Data\images_augmented\8799_Ordovician_Period_Hoar_Edge_Grit.jpg,False
8077,Fossilised remains of part of the thorax and pygidium of the Carboniferous trilobite Asaphus caudatus. Found in Derbyshire.The limestone matrix also contains individual crinoid ossicles.,Trilobite,Carboniferous Period,Asaphus caudatus,https://data.nhm.ac.uk/media/ludlow:G.13525.001.jpg,..\Data\images_augmented\8077_Carboniferous_Period_Trilobite.jpg,False
8589,Fossilised remains of the Devonian heterostracan fish Phialaspis symondsi found at Little Oxenbold.,Fish,Devonian Period,Phialaspis symondsi,https://data.nhm.ac.uk/media/ludlow:G.20095.jpg,..\Data\images_augmented\8589_Devonian_Period_Fish.jpg,False
8119,"Fossilised remains of the Ordovician brachiopods Heterorthis alternata, Dalmanella sp and Sowerbyella sericea. Found by Norton, W. J. at Soudley.",Brachiopod,Ordovician Period,Heterorthis alternata; Dalmanella sp.; Sowerbyella sericea,https://data.nhm.ac.uk/media/ludlow:G.13812.jpg,..\Data\images_augmented\8119_Ordovician_Period_Brachiopod.jpg,False
8138,"Fossilised remains of a partial jaw and tooth of an extinct form of elephant, Elephas, found in the Siwalik Hills, India.",Elephant,Cenozoic Era,Elephas sp.,https://data.nhm.ac.uk/media/ludlow:G.13891c.jpg,..\Data\images_augmented\8138_Cenozoic_Era_Elephant.jpg,False
7921,"Fossilised remains of the Silurian brachiopod, Eospirifer radiatus found at Wren's Nest, Dudley",Brachiopod,Silurian Period,Eospirifer radiatus,https://data.nhm.ac.uk/media/ludlow:G.12268.jpg,..\Data\images_augmented\7921_Silurian_Period_Brachiopod.jpg,False
8137,"Fossilised remains of the internal mould of a single valve of the Ordovician brachiopod Onniella  sp. Found by Wood, B. Locality unknown.",Brachiopod,Ordovician Period,Onniella sp.,https://data.nhm.ac.uk/media/ludlow:G.13887.jpg,..\Data\images_augmented\8137_Ordovician_Period_Brachiopod.jpg,False
8117,Fossilised remains of the Ordovician brachiopods Heterorthis alternata and Nicolella actoniae. Found at Cardington.,Brachiopod,Ordovician Period,Heterorthis alternata; Nicolella actoniae,https://data.nhm.ac.uk/media/ludlow:G.13799.jpg,..\Data\images_augmented\8117_Ordovician_Period_Brachiopod.jpg,False
7924,"Fossilised part of a Silurian brachiopod, Atrypa reticularis found by Phillips, N.M. at Rubery",Brachiopod,Silurian Period,Atrypa reticularis,https://data.nhm.ac.uk/media/ludlow:G.12289.jpg,..\Data\images_augmented\7924_Silurian_Period_Brachiopod.jpg,False
7792,"Fossilised remains of the rhabdosome of the Ordovician graptolite, Dicellograptus cambriensis. The rhabdosome consists of two uniserial reclined stipes. Mounted on card with G.11148.001 and G.11148.003",Graptolite,Ordovician Period,Dicellograptus cambriensis,https://data.nhm.ac.uk/media/ludlow:G.11148.003.jpg,..\Data\images_augmented\7792_Ordovician_Period_Graptolite.jpg,False
8134,Fossilised remains of the Ordovician brachiopod Macrocoelia expansa. Preserved as internal mould of single complete valve and numerous fragments as well as bryozoa. Found at Soudley.,Brachiopod,Ordovician Period,Macrocoelia expansa,https://data.nhm.ac.uk/media/ludlow:G.13869a.jpg,..\Data\images_augmented\8134_Ordovician_Period_Brachiopod.jpg,False
7927,"Fossilised remains of leaf and stem impressions of the Carboniferous plants Lepidodendron sp., Calamites sp. and Neuropteris sp. Found at Highley Colliery, Shropshire.",Plant,Carboniferous Period,Lepidodendron sp.; Calamites sp.; Neuropteris sp.,https://data.nhm.ac.uk/media/ludlow:G.12304.jpg,..\Data\images_augmented\7927_Carboniferous_Period_Plant.jpg,False
8076,"Fossilised remains of part of the thorax, and the pygidium, of the Carboniferous trilobite, Phillipsia sp. Found at Lower Scaleber, near Settle.",Trilobite,Carboniferous Period,Phillipsia sp.,https://data.nhm.ac.uk/media/ludlow:G.13506.jpg,..\Data\images_augmented\8076_Carboniferous_Period_Trilobite.jpg,False
8146,Fossilised shell remains of the Ordovician brachiopod Bicuspina spiriferoides found at Marshbrook.,Brachiopod,Ordovician Period,Bicuspina spiriferoides,https://data.nhm.ac.uk/media/ludlow:G.14095.jpg,..\Data\images_augmented\8146_Ordovician_Period_Brachiopod.jpg,False
8151,"Fossilised shell remains of the Ordovician bivalve Modiolopsis orbicularis. Found at Marshbrook, Shropshire.",BIVALVE,Ordovician Period,Modiolopsis orbicularis,https://data.nhm.ac.uk/media/ludlow:G.14135.jpg,..\Data\images_augmented\8151_Ordovician_Period_BIVALVE.jpg,False
7809,"Fossilised remains of the Ordovician trilobite Ogygiocaris seavilli, found at Shelve inlier, Shropshire.",Trilobite,Ordovician Period,Ogygiocaris seavilli,https://data.nhm.ac.uk/media/ludlow:G.11472.jpg,..\Data\images_augmented\7809_Ordovician_Period_Trilobite.jpg,False
8098,"Fossilised remains of the internal mould of Ordovician brachiopod Dalmanella sp. Found by Wood, B. at Marshbrook.",Brachiopod,Ordovician Period,Dalmanella sp.,https://data.nhm.ac.uk/media/ludlow:G.13685.jpg,..\Data\images_augmented\8098_Ordovician_Period_Brachiopod.jpg,False
8875,"Assemblage of Silurian brachiopods and gastropods including Dayia navicula, Isorthis orbicularis and Bembexia lloydi, along with possible bivalve remains. Found at location 33, Mortimer Forest.",Brachiopod,Silurian Period,Dayia navicula; Isorthis orbicularis; Bembexia lloydi,https://data.nhm.ac.uk/media/ludlow:G.20424.jpg,..\Data\images_augmented\8875_Silurian_Period_Brachiopod.jpg,False
8169,"Polished section of the fossilised remains in Carboniferous limestone of the colonial coral, Lonsdaleia floriformis. From the Bibbs collection.",CORAL,Carboniferous Period,Lonsdaleia floriformis,https://data.nhm.ac.uk/media/ludlow:G.14237a.jpg,..\Data\images_augmented\8169_Carboniferous_Period_CORAL.jpg,False
8865,"Medium grained brown sandstone, with potential rain print impressions. Found at Pen Milan, Powys.",Sandstone,Devonian Period,Sandstone,https://data.nhm.ac.uk/media/ludlow:G.20407a.jpg,..\Data\images_augmented\8865_Devonian_Period_Sandstone.jpg,False
8016,"Carboniferous dolerite cobble or set, quarried from the sill at Clee Hill.",Dolerite,Carboniferous Period,Dolerite,https://data.nhm.ac.uk/media/ludlow:G.13132.jpg,..\Data\images_augmented\8016_Carboniferous_Period_Dolerite.jpg,False
8079,"Fossilised shell remains of two Ordovician planospiral gastropods, Bellerophon sp. (probably perturbatus). Ornamentation and whorl structure are well defined. Found at Shelve, Shropshire.",Gastropod,Ordovician Period,Bellerophon perturbatus,https://data.nhm.ac.uk/media/ludlow:G.13550.jpg,..\Data\images_augmented\8079_Ordovician_Period_Gastropod.jpg,False
7808,"Fossilised remains of the preserved thorax and pygidium of the Ordovician trilobite Ogygiocaris seavilli found at  Shelve inlier, Shropshire.",Trilobite,Ordovician Period,Ogygiocaris seavilli,https://data.nhm.ac.uk/media/ludlow:G.11467.jpg,..\Data\images_augmented\7808_Ordovician_Period_Trilobite.jpg,False
8157,Fossilised remains of Carboniferous coral Dibunophyllum bipartitum found in Porthcawl Wales.,CORAL,Carboniferous Period,Dibunophyllum bipartitum,https://data.nhm.ac.uk/media/ludlow:G.14192.jpg,..\Data\images_augmented\8157_Carboniferous_Period_CORAL.jpg,False
8177,Lower carboniferous limestone containing the fragmentary remains of both starfish and crinoids. Found near Kielder.,Starfish,Carboniferous Period,Neopalaeaster sp.,https://data.nhm.ac.uk/media/ludlow:G.14262.jpg,..\Data\images_augmented\8177_Carboniferous_Period_Starfish.jpg,False
8871,Specimen of Hunsruck Slate containing the pyritised remains of numerous trilobites.,SLATE,Devonian Period,,https://data.nhm.ac.uk/media/ludlow:G.20416a.jpg,..\Data\images_augmented\8871_Devonian_Period_SLATE.jpg,False
8965,Microscope thin section of a quartz rich Cambrian sandstone known locally as Wrekin Quartzite.,Quartzite,Cambrian Period,,https://data.nhm.ac.uk/media/ludlow:G.20543.006a.jpg,..\Data\images_augmented\8965_Cambrian_Period_Quartzite.jpg,False
8873,"An indeterminate, branching(?) graptolite, within a buff coloured silty sandstone.",Graptolite,Silurian Period,Hemichordata,https://data.nhm.ac.uk/media/ludlow:G.20419a.jpg,..\Data\images_augmented\8873_Silurian_Period_Graptolite.jpg,False
8089,"Fossilised remains of the Ordovician brachiopods Sowerbyella sericea. Preserved in course sandy sediment, mostly as casts and moulds with no original shell. Found near Craven Arms.",Brachiopod,Ordovician Period,Sowerbyella sericea,https://data.nhm.ac.uk/media/ludlow:G.13639.jpg,..\Data\images_augmented\8089_Ordovician_Period_Brachiopod.jpg,False
8900,"Thin section of Cardingmill Grit, a sandstone found at Church Stretton.",Sandstone,Precambrian Eon,,https://data.nhm.ac.uk/media/ludlow:G.20503.006a.jpg,..\Data\images_augmented\8900_Precambrian_Eon_Sandstone.jpg,False
9193,Fossilised shell remains of a Jurassic ammonite.,Gastropod,Jurassic Period,Ammonoidea,https://data.nhm.ac.uk/media/ludlow:shyms_g_1977_0835.jpg,..\Data\images_augmented\9193_Jurassic_Period_Gastropod.jpg,False
7826,"A complete exoskeleton of the Ordovician trilobite, Ampyxina bellatula. The cephalon is complete and has an inflated glabella. Collected from the Maquoketa Shales, Missouri.",Trilobite,Ordovician Period,Ampyxina bellatula,https://data.nhm.ac.uk/media/ludlow:G.11777.jpg,..\Data\images_augmented\7826_Ordovician_Period_Trilobite.jpg,False
8680,"Complete fossil gastropod, Pleurotomaria anglica from the Jurassic of Prees, Shropshire.",Gastropod,Jurassic Period,Pleurotomaria anglica,https://data.nhm.ac.uk/media/ludlow:G.20211a.jpg,..\Data\images_augmented\8680_Jurassic_Period_Gastropod.jpg,False
7849,"Fossilised remains of Silurian brachiopod, Camaratoechia nucula; bryozoa and cephalopod, Michelinoceras sp. found in Ludlow",Brachiopod; Bryozoan; Cephalopod,Silurian Period,Camaratoechia nucula; Bryozoan; Michelinoceras sp.,https://data.nhm.ac.uk/media/ludlow:G.11907.jpg,..\Data\images_augmented\7849_Silurian_Period_Brachiopod;_Bryozoan;_Cephalopod.jpg,False
8976,Microscope thin section made from a hand specimen of sandstone from Grinshill.,Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.20551.003a.jpg,..\Data\images_augmented\8976_Triassic_Period_Sandstone.jpg,False
7828,Fossilised remains of the Silurian trilobite Phacops sp. found at Ironbridge.,Trilobite,Silurian Period,Phacops sp.,https://data.nhm.ac.uk/media/ludlow:G.11780a.jpg,..\Data\images_augmented\7828_Silurian_Period_Trilobite.jpg,False
8885,Fossilised remains of numerous examples of the Silurian graptolite Monograptus sp.,Graptolite,Silurian Period,Monograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.20434a.jpg,..\Data\images_augmented\8885_Silurian_Period_Graptolite.jpg,False
8916,Microscope thin section of Permian Bridgnorth Sandstone. Found at Bridgnorth.,Sandstone,Permian Period,,https://data.nhm.ac.uk/media/ludlow:G.20506.004a.jpg,..\Data\images_augmented\8916_Permian_Period_Sandstone.jpg,False
8175,Lower carboniferous limestone containing fragmentary remains of starfish. Found near Kielder.,Starfish,Carboniferous Period,Neopalaeaster sp.,https://data.nhm.ac.uk/media/ludlow:G.14260.jpg,..\Data\images_augmented\8175_Carboniferous_Period_Starfish.jpg,False
8698,Fossilised shell remains of the Cretaceous bivalve Inoceramus sp.,BIVALVE,Cretaceous Period,Inoceramus sp.,https://data.nhm.ac.uk/media/ludlow:G.20233.jpg,..\Data\images_augmented\8698_Cretaceous_Period_BIVALVE.jpg,False
8886,Micaceous Silurian sandstone found at the site of the Ludlow bypass works.,Sandstone,Silurian Period,Sandstone,https://data.nhm.ac.uk/media/ludlow:G.20435.jpg,..\Data\images_augmented\8886_Silurian_Period_Sandstone.jpg,False
7854,"Fossilised remains of the Silurian plant, Zosterophylum. Found at Tillywandland Quarry, Turin Hill",Plant,Silurian Period,Zosterophylum sp.,https://data.nhm.ac.uk/media/ludlow:G.11980.jpg,..\Data\images_augmented\7854_Silurian_Period_Plant.jpg,False
8987,Microscope thin section made from a hand specimen of sandstone from Grinshill.,Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.20551.014a.jpg,..\Data\images_augmented\8987_Triassic_Period_Sandstone.jpg,False
7837,"Fossilised shell remains of the Silurian bivalve Palaeopecten danbyi found at Castle Walk, Ludlow.",BIVALVE,Silurian Period,Palaeopecten danbyi,https://data.nhm.ac.uk/media/ludlow:G.11829.jpg,..\Data\images_augmented\7837_Silurian_Period_BIVALVE.jpg,False
8906,Thin section of Much Wenlock Limestone found at Wenlock Edge.,Limestone,Silurian Period,,https://data.nhm.ac.uk/media/ludlow:G.20505.004a.jpg,..\Data\images_augmented\8906_Silurian_Period_Limestone.jpg,False
8923,Hand specimen of Ordovician siltstone from the Mytton Flags.,Siltstone,Ordovician Period,,https://data.nhm.ac.uk/media/ludlow:G.20510.001a.jpg,..\Data\images_augmented\8923_Ordovician_Period_Siltstone.jpg,False
8991,"Microscope thin section of Precambrian Longmyndian Greywacke, made from a hand specimen collected at Bayston Hill.",,Precambrian Eon,,https://data.nhm.ac.uk/media/ludlow:G.20552.003a.jpg,..\Data\images_augmented\8991_Precambrian_Eon_nan.jpg,False
8183,"Fossilised plant remains of the Carboniferous Lycopod, Lepidodendron sp.",Lycopod,Carboniferous Period,Lepidodendron sp.,https://data.nhm.ac.uk/media/ludlow:G.14278.jpg,..\Data\images_augmented\8183_Carboniferous_Period_Lycopod.jpg,False
7704,"A fossilised fragment of the jaw of a Silurian Ischnacanthid fish, displaying a series of teeth.. Part and counterpart with G.09946.002",Fish,Silurian Period,Ischnacanthid,https://data.nhm.ac.uk/media/ludlow:G.09946.001a.jpg,..\Data\images_augmented\7704_Silurian_Period_Fish.jpg,False
8129,"Fossilised remains of the internal moulds of single valves of Ordovician brachiopods Macrocoelia expansa and Sowerbyella sericea. Found by Wood, B. at Soudley.",Brachiopod,Ordovician Period,Macrocoelia expansa; Sowerbyella sericea,https://data.nhm.ac.uk/media/ludlow:G.13858.jpg,..\Data\images_augmented\8129_Ordovician_Period_Brachiopod.jpg,False
