fossil_id,description,object_name,period,taxonomy,url,local_path
7508,"Fossilised scale remains of a Silurian Ancanthodian fish found at Foxhole Coppice, Monkhopton. Note this specimen has been mis-identified on the label and has been correctly identified by Peter Tarrant.",Fish,Silurian Period,Ancanthodii,https://data.nhm.ac.uk/media/ludlow:G.08525.jpg,images/7508_Silurian_Period_Fish.jpg
7473,"Fossilised remains of the Devonian jawless fish Phialaspis symondsi found at Devils Hole, Shropshire.",Fish,Devonian Period,Phialaspis symondsi,https://data.nhm.ac.uk/media/ludlow:G.08189b.jpg,images/7473_Devonian_Period_Fish.jpg
7518,"Fragmentary fossilised remains of the Devonian jawless fish, Poraspis sp. Other fish remains are also in the matrix. Found at Aston Hill Wood, Meadowley,",Fish,Devonian Period,,https://data.nhm.ac.uk/media/ludlow:G.08568.001.jpg,images/7518_Devonian_Period_Fish.jpg
7430,Mineralised mould of the fossilized head shield from the Devonian fish Pteraspis (Belgicaspis) crouchi. Found at Monkhampton. Counterpart to G.08074.,Fish,Devonian Period,Pteraspis crouchi,https://data.nhm.ac.uk/media/ludlow:G.08075a.jpg,images/7430_Devonian_Period_Fish.jpg
8472,Fossilised remains of Silurian stromatoporoid found at Dodmore.,Stromatoporoid,Silurian Period,,https://data.nhm.ac.uk/media/ludlow:G.17731.002.jpg,images/8472_Silurian_Period_Stromatoporoid.jpg
8261,"Fossilised remains of the Silurian graptolite Monograptus priodon. Found by Tarrant, M., Waters & Norton, W.J. at Burrington.",Graptolite,Silurian Period,Monograptus priodon,https://data.nhm.ac.uk/media/ludlow:G.14751.jpg,images/8261_Silurian_Period_Graptolite.jpg
8269,"Fossilised remains of Silurian graptolites, Monograptus sp. Found at Sutton. Counterpart of G.14792.001",Graptolite,Silurian Period,Monograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.14792.jpg,images/8269_Silurian_Period_Graptolite.jpg
8306,"Fossilised fragment of lower jaw, including teeth, from an extinct species of bison. Found  in the Siwalik Hills, India",Bison; Jaw,Cenozoic Era,Bovidae,https://data.nhm.ac.uk/media/ludlow:G.15152b.jpg,images/8306_Cenozoic_Era_Bison;_Jaw.jpg
7443,Fossilised remains of dorsal disc of the Devonian heterostracan fish Phialaspis symondsi found at Devil's Hole.,Fish,Devonian Period,Phialaspis symondsi,https://data.nhm.ac.uk/media/ludlow:G.08138.002.jpg,images/7443_Devonian_Period_Fish.jpg
8215,"Fossilised remains of the leaf whorl of the Carboniferous horsetail, Annularia radiata. Found near Llangollen.",Plant,Carboniferous Period,Annularia radiata,https://data.nhm.ac.uk/media/ludlow:G.14476.jpg,images/8215_Carboniferous_Period_Plant.jpg
8262,"Fossilised remains of the Silurian graptolite Pristiograptus colonus. Found by Norton, W, J. at Trippleton.",Graptolite,Silurian Period,Pristiograptus colonus,https://data.nhm.ac.uk/media/ludlow:G.14754.jpg,images/8262_Silurian_Period_Graptolite.jpg
8583,Fossilised remains of the Devonian heterostracan fish Phialaspis symondsi.,Fish,Devonian Period,Phialaspis symondsi,https://data.nhm.ac.uk/media/ludlow:G.20087.jpg,images/8583_Devonian_Period_Fish.jpg
7547,"Fossilised remains of a  Devonian lung fish, Dipterus sp. showing individual scales and plates. Found at Shingly Geo, Shetland. Counterpart to G.08723.003",Fish,Devonian Period,Dipterus sp.,https://data.nhm.ac.uk/media/ludlow:G.08723.001.jpg,images/7547_Devonian_Period_Fish.jpg
8195,Fossilised remains of Neuropteris sp. leaves. Found in the East Shropshire coalfield.,Pteridosperm,Carboniferous Period,Neuropteris sp.,https://data.nhm.ac.uk/media/ludlow:G.14381.jpg,images/8195_Carboniferous_Period_Pteridosperm.jpg
8217,Fossilised remains of Carboniferous pteridosperm plant Cyclopteris orbicularis.,Plant,Carboniferous Period,Cyclopteris orbicularis,https://data.nhm.ac.uk/media/ludlow:G.14480.001.jpg,images/8217_Carboniferous_Period_Plant.jpg
7351,Fossilised remains of the Ordovician cricoconarida Tentaculites anglicus found at Wistanstow.,Cricoconarida,Ordovician Period,Tentaculites anglicus,https://data.nhm.ac.uk/media/ludlow:G.07472.jpg,images/7351_Ordovician_Period_Cricoconarida.jpg
8426,Fine grained precambrian sandstone showing fine sedimentary banding.,Sandstone,Precambrian Eon,Sandstone,https://data.nhm.ac.uk/media/ludlow:G.16524.003.jpg,images/8426_Precambrian_Eon_Sandstone.jpg
8336,"Fossilised remains of a lower jaw from an extinct species of hippopotamus. Found in the Siwalik Hills, India.",Hippopotamus; Jaw,Cenozoic Era,Hippopotamus sp.,https://data.nhm.ac.uk/media/ludlow:G.15216a.jpg,images/8336_Cenozoic_Era_Hippopotamus;_Jaw.jpg
7298,"Fossilised fragment of the jaw of the Carboniferous amphibian, Labrynthodont sp.",Amphibian,Carboniferous Period,Labyrinthodont sp.,https://data.nhm.ac.uk/media/ludlow:G.06753.jpg,images/7298_Carboniferous_Period_Amphibian.jpg
8477,"Fossilised remains of part of Silurian hydrozoan, Labechia conferta. Found at Daw End.",Hydrozoan,Silurian Period,Labechia conferta,https://data.nhm.ac.uk/media/ludlow:G.17753.jpg,images/8477_Silurian_Period_Hydrozoan.jpg
8279,"Fossilised remains of the Silurian gastropod Bembexia sp. Found by Snape, M.G. at Ludford, near Ludlow.",Gastropod,Silurian Period,Bembexia sp.,https://data.nhm.ac.uk/media/ludlow:G.14836.001.jpg,images/8279_Silurian_Period_Gastropod.jpg
8202,"Two fossilised leaves of a Carboniferous seed fern, Neuropteris sp. Collected from the Coal Measures.",Plant,Carboniferous Period,Neuropteris sp.,https://data.nhm.ac.uk/media/ludlow:G.14405.004.jpg,images/8202_Carboniferous_Period_Plant.jpg
8499,"Fossilised remains of parts of Silurian brachiopods, Pentamerus sp. found at Rubery",Brachiopod,Silurian Period,Pentamerus sp.,https://data.nhm.ac.uk/media/ludlow:G.17918a.jpg,images/8499_Silurian_Period_Brachiopod.jpg
8213,"Fossilised remains of the fruiting body of a Carboniferous plant, Rhabdocarpus sp. Probably from Leebotwood.",Plant,Carboniferous Period,Rhabdocarpus sp,https://data.nhm.ac.uk/media/ludlow:G.14463.jpg,images/8213_Carboniferous_Period_Plant.jpg
8460,"Fossilised remains of part of a Silurian phyllocarid, Ceratiocaris papilio. Found by Smith, R. at Logan Water.",Phyllocarid,Silurian Period,Ceratiocaris papilo,https://data.nhm.ac.uk/media/ludlow:G.17353a.jpg,images/8460_Silurian_Period_Phyllocarid.jpg
7355,"Fossilised remains of one valve of the Carboniferous productid brachiopod, Antiquatonia hindi. Showing fine radial ribbing.",Brachiopod,Carboniferous Period,Antiquatonia hindi,https://data.nhm.ac.uk/media/ludlow:G.07516a.jpg,images/7355_Carboniferous_Period_Brachiopod.jpg
8210,Part of a leaf frond from the Carboniferous pteridosperm Alethopteris sp.,Plant,Carboniferous Period,Alethopteris sp.,https://data.nhm.ac.uk/media/ludlow:G.14445.jpg,images/8210_Carboniferous_Period_Plant.jpg
7325,"Fossilised fragments of the Silurian graptolite Pristiograptus tumescens. Found at Gorsty, near Ludlow",Graptolite,Silurian Period,Pristiograptus tumescens,https://data.nhm.ac.uk/media/ludlow:G.07022a.jpg,images/7325_Silurian_Period_Graptolite.jpg
8470,Fossilised remains of a possible Silurian stromatolite.,Algae,Silurian Period,Stromatolite,https://data.nhm.ac.uk/media/ludlow:G.17724.jpg,images/8470_Silurian_Period_Algae.jpg
7566,Fossilised remains of pygidium of the Ordovician trilobite Ogyginus sp.,Trilobite,Ordovician Period,Ogyginus sp.,https://data.nhm.ac.uk/media/ludlow:G.08846.jpg,images/7566_Ordovician_Period_Trilobite.jpg
8476,Fossilised remains of the Silurian hydrozoan Labechia sp. found at Shadwell Quarry.,Hydrozoan,Silurian Period,Labechia sp.,https://data.nhm.ac.uk/media/ludlow:G.17752.jpg,images/8476_Silurian_Period_Hydrozoan.jpg
7573,"Fossilised remains of the Ordovician graptolite, Climacograptus brevis brevis.The rhabdosome consists of a single stipe with biserial theca. A further fossil of the Ordovician sponge Cyathophycus loydelli (juvenile form) occurs within the same specimen. Sponge identified by Botting 2004. Collected from a cliff collapse in the main quarry at Llanfawr.",Graptolite; Sponge,Ordovician Period,Climacograptus brevis brevis; Cyathophycus loydelli,https://data.nhm.ac.uk/media/ludlow:G.08955.jpg,images/7573_Ordovician_Period_Graptolite;_Sponge.jpg
8224,"Fossilised remains of allochthonous fauna of Ordovician Brachiopods and trilobites, largely preserved as casts and moulds. Found by Wood, B. at Soudley.",Trilobite,Ordovician Period,,https://data.nhm.ac.uk/media/ludlow:G.14508.jpg,images/8224_Ordovician_Period_Trilobite.jpg
8483,"Silurian assemblage containing fossilised fragments of crinoid ossicles, Glyptocrinus sp., bivalves molluscs, found at Norbury.",Assemblage,Silurian Period,Glyptocrinus sp.,https://data.nhm.ac.uk/media/ludlow:G.17772.jpg,images/8483_Silurian_Period_Assemblage.jpg
7569,Fossilised remains of cephalon of the Silurian trilobite Dalmanites myops found at Mortimer Forest.,Trilobite,Silurian Period,Dalmanites myops,https://data.nhm.ac.uk/media/ludlow:G.08875.jpg,images/7569_Silurian_Period_Trilobite.jpg
8634,"Fossilised remains of head shield of the jawless Devonian fish, Poraspis sp. Found at Meadowley Hill.",Fish,Devonian Period,Poraspis sp.,https://data.nhm.ac.uk/media/ludlow:G.20144.jpg,images/8634_Devonian_Period_Fish.jpg
8503,"Fossilised shell remains of the Jurassic brachiopod, Goniorhynchia boueti, preserved in boueti beds. Found near Weymouth.",Brachiopod,Jurassic Period,Goniorhynchia boueti,https://data.nhm.ac.uk/media/ludlow:G.18043.001.jpg,images/8503_Jurassic_Period_Brachiopod.jpg
7488,Ventral head shield of the Devonian fish Phialaspis symondsi. Found at Devil's Hole.,Fish,Devonian Period,Phialaspis symondsi,https://data.nhm.ac.uk/media/ludlow:G.08278.jpg,images/7488_Devonian_Period_Fish.jpg
8308,"Fossilised remains of lower jaw, including teeth, from an extinct species of Bison. Found in the Siwalik Hills, India. Old, original collectors label is still attached to specimen.",Bovid; Jaw,Cenozoic Era,Bovidae,https://data.nhm.ac.uk/media/ludlow:G.15155.jpg,images/8308_Cenozoic_Era_Bovid;_Jaw.jpg
8285,"Fossilised remains of the Silurian gastropod Loxonema sinuosa. Found by Wood, B. at Upper Millichope.",Gastropod,Silurian Period,Loxonema sinuosa,https://data.nhm.ac.uk/media/ludlow:G.14940.jpg,images/8285_Silurian_Period_Gastropod.jpg
8408,Fossilised remains of the Silurian gastropod Liospira sp. Found at Burrington.,Gastropod,Silurian Period,Liospira sp.; Gastropod,https://data.nhm.ac.uk/media/ludlow:G.16324.jpg,images/8408_Silurian_Period_Gastropod.jpg
7490,"Fossilised remains of orbital plate of the Devonian heterostracan fish Phialaspis symondsi found at Little Oxenbold, Shropshire.",Fish,Devonian Period,Phialaspis symondsi,https://data.nhm.ac.uk/media/ludlow:G.08293a.jpg,images/7490_Devonian_Period_Fish.jpg
7551,Fossilised remains of Devonian fish Dipterus sp.,Fish,Devonian Period,Dipterus sp.,https://data.nhm.ac.uk/media/ludlow:G.08725.jpg,images/7551_Devonian_Period_Fish.jpg
7375,"Fossilised remains of the Jurassic crinoid Pentacrinites fossilis found at Lyme Regis, Dorset.",Crinoid,Jurassic Period,Pentacrinites fossilis,https://data.nhm.ac.uk/media/ludlow:G.07734.jpg,images/7375_Jurassic_Period_Crinoid.jpg
7511,Fossilised remains of the Devonian ancanthodian fish Dickosteus sp. found at Dippel Brae.,Fish,Devonian Period,Dickosteus sp.,https://data.nhm.ac.uk/media/ludlow:G.08529.002.jpg,images/7511_Devonian_Period_Fish.jpg
8265,"Fossilised remains of the Ordovician graptolite Pleurograptus sp. found at Llanfawr Quarry, Llandrindod Wells.",Graptolite,Ordovician Period,Pleurograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.14775.jpg,images/8265_Ordovician_Period_Graptolite.jpg
8338,"Fossilised remains of a skull, including the upper jaw and cranium from an extinct species of ruminant mammal. Found in the Siwalik Hills, India.",Ruminant; Skull,Cenozoic Era,Artiodactyla,https://data.nhm.ac.uk/media/ludlow:G.15219a.jpg,images/8338_Cenozoic_Era_Ruminant;_Skull.jpg
8327,"Fossilised remains of a large vertebra from an extinct animal species, from the Siwalik Hills of India.",Animal; Vertebra,Cenozoic Era,,https://data.nhm.ac.uk/media/ludlow:G.15192.jpg,images/8327_Cenozoic_Era_Animal;_Vertebra.jpg
8286,"Fossilised remains of the Silurian gastropod Loxonema sinuosa. Found by Wood, B. at Upper Millichope.",Gastropod,Silurian Period,Loxonema sinuosa,https://data.nhm.ac.uk/media/ludlow:G.14941.jpg,images/8286_Silurian_Period_Gastropod.jpg
8428,Fine grained precambrian sandstone showing fine sedimentary banding.,Sandstone,Precambrian Eon,Sandstone,https://data.nhm.ac.uk/media/ludlow:G.16525.002.jpg,images/8428_Precambrian_Eon_Sandstone.jpg
7606,Fossilised fragments of the Silurian graptolite Bohemograptus sp. Found at Mortimer's Forest.,Graptolite,Silurian Period,Bohemograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.09105.jpg,images/7606_Silurian_Period_Graptolite.jpg
8646,"Fossilised remains of the Jurassic bivalve, Gryphaea sp. The shell is inequivalved and thickened. The right valve is flat, whilst the left valve is incurved.",BIVALVE,Jurassic Period,Gryphaea sp.,https://data.nhm.ac.uk/media/ludlow:G.20167.jpg,images/8646_Jurassic_Period_BIVALVE.jpg
8333,Fossilised remains of the proximal end of the femur of an extinct ruminant from the Siwalik Hills of India.,Ruminant; Femur,Cenozoic Era,Artiodactyla,https://data.nhm.ac.uk/media/ludlow:G.15206.jpg,images/8333_Cenozoic_Era_Ruminant;_Femur.jpg
7516,"Fossilized head shield of a devonian fish, Protopteraspis gosseleti with fragmentary plant remains. Found at Meadowley Wood.",Fish,Devonian Period,Protopteraspis gosseleti,https://data.nhm.ac.uk/media/ludlow:G.08561.jpg,images/7516_Devonian_Period_Fish.jpg
8438,Precambrian sandstone exhibiting the preserved remains of possible rain prints. Found at a quarry just north of Wentnor.,Sandstone,Precambrian Eon,Sandstone,https://data.nhm.ac.uk/media/ludlow:G.16527.jpg,images/8438_Precambrian_Eon_Sandstone.jpg
7520,"Fossilised remains of the Devonian jawless fish, Poraspis sp. along with other unidentified fish remains. Found at Aston Hill Wood, Meadowley.",Fish,Devonian Period,Poraspis sp.,https://data.nhm.ac.uk/media/ludlow:G.08568.003.jpg,images/7520_Devonian_Period_Fish.jpg
8231,Fossilised remains of fragmented ossicles of the Ordovician crinoid Raphanocrinus basilis.,Crinoid,Ordovician Period,Rhaphanocrinus basalis,https://data.nhm.ac.uk/media/ludlow:G.14573a.jpg,images/8231_Ordovician_Period_Crinoid.jpg
8313,Fossilised thoracic vertebra of a type of extinct elephant from the Siwalik Hills of India.,Elephant; Vertebra,Cenozoic Era,Elephas; Elephantidae,https://data.nhm.ac.uk/media/ludlow:G.15164c.jpg,images/8313_Cenozoic_Era_Elephant;_Vertebra.jpg
7643,"Fossilised fragments of the Silurian brachiopod, Strophonella euglypha found at Burrington.",Brachiopod,Silurian Period,Strophonella euglypha,https://data.nhm.ac.uk/media/ludlow:G.09528.jpg,images/7643_Silurian_Period_Brachiopod.jpg
7611,"Fossilised remains of numerous Saetograptus leintwardinensis, a Silurian graptolite. Found at Church Hill, near Leintwardine.",Graptolite,Silurian Period,Saetograptus leintwardinensis,https://data.nhm.ac.uk/media/ludlow:G.09133.jpg,images/7611_Silurian_Period_Graptolite.jpg
8508,"Fossilised remains of the Jurassic ammonite, Dactylioceras sp. The shell is evolute and serpenticone.  Strong ribs bifurcate across the venter.",AMMONITE,Jurassic Period,Dactylioceras sp.,https://data.nhm.ac.uk/media/ludlow:G.18514.jpg,images/8508_Jurassic_Period_AMMONITE.jpg
8356,"Fossilised remains of four lumbar vertebra from an extinct type of elephant, labelled as Palaeoloxodon sp. Found in the Siwalik Hills of India.",Elephant; Vertebra,Cenozoic Era,Palaeoloxodon sp.,https://data.nhm.ac.uk/media/ludlow:G.15241a.jpg,images/8356_Cenozoic_Era_Elephant;_Vertebra.jpg
8487,"Silurian assemblage with corals Coenites juniperinus, Coenites intertextus, Kodonophyllum sp. and Thamnopora sp., bryozoan Fenestella sp., brachiopods Gypidula sp., Anastrophia deflexa, Atrypa reticularis and Leptaena sp.,  trilobite Calymene and crinoid columnals found at  Wren's Nest , Dudley",Assemblage,Silurian Period,Coenites juniperinus; Coenites intertextus; Kodonophyllum sp.; Thamnopora sp.; Fenestella sp.; Gypidula sp.; Anastrophia deflexa; Atrypa reticularis; Leptaena sp.; Calymene sp.; Crinoid,https://data.nhm.ac.uk/media/ludlow:G.17780.jpg,images/8487_Silurian_Period_Assemblage.jpg
7354,Fossilised fragment of phragmocone of the Silurian cephalopod Orthoceras sp. found at Betton Dingle.,Cephalopod,Ordovician Period,Othoceras sp.,https://data.nhm.ac.uk/media/ludlow:G.07476.jpg,images/7354_Ordovician_Period_Cephalopod.jpg
8271,Fossilised fragments of Silurian graptolites Pristiograptus dubius found at Builth Road.,Graptolite,Silurian Period,Pristiograptus dubius,https://data.nhm.ac.uk/media/ludlow:G.14806b.jpg,images/8271_Silurian_Period_Graptolite.jpg
7422,"Fossilised remains of a large grinding tooth from the Cretaceous, hybodontian shark, Ptychodus sp. The tooth is cut by a series of pronounced transverse ridges and grooves.",Fish,Cretaceous Period,Ptychodus sp.,https://data.nhm.ac.uk/media/ludlow:G.08023.jpg,images/7422_Cretaceous_Period_Fish.jpg
7554,"Fossilised fragments of scales from a Devonian fish found at Cadbol Point, Scotland",Fish,Devonian Period,Chordata,https://data.nhm.ac.uk/media/ludlow:G.08728.002.jpg,images/7554_Devonian_Period_Fish.jpg
8609,"Fossil remains of the Devonian vascular plant, Psilophyte sp. showing slender stems and a branching structure.",Plant,Devonian Period,Psilophyte sp.,https://data.nhm.ac.uk/media/ludlow:G.20116.jpg,images/8609_Devonian_Period_Plant.jpg
7388,Fossilised remains of the Ordovician crinoid Glyptocrinus sp. found at Marshbrook.,Crinoid,Ordovician Period,Glyptocrinus sp.,https://data.nhm.ac.uk/media/ludlow:G.07825.jpg,images/7388_Ordovician_Period_Crinoid.jpg
